delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,duration_hours,data_anomaly_flag,cost_per_km,dispatch_hour,dispatch_month,high_override_flag
DL00299,O01061,D121,V088,H07,2024-04-29 22:39:00,2024-04-29 23:45:53.493983,OnTime,15.83,3,0,4.49,12.5,1.1148594397222222,False,0.7896399241945673,22,4,True
DL00300,O00222,D039,V056,H05,2024-09-25 13:54:00,2024-09-25 13:33:56.991734,OnTime,10.01,1,0,3.41,14.32,-0.3341689627777778,True,1.4305694305694305,13,9,False
DL00301,O01152,D165,V009,H04,2025-03-13 00:37:00,2025-03-13 23:37:06.560164,OnTime,9.27,0,0,5.0,9.21,23.001822267777776,False,0.9935275080906151,0,3,False
DL00302,O01208,D117,V008,H06,2024-04-18 21:38:00,2024-04-19 09:44:14.799027,OnTime,14.89,0,0,3.6,10.25,12.104110840833334,False,0.6883814640698455,21,4,False
DL00303,O00813,D143,V005,H06,2025-10-14 00:12:00,2025-10-14 05:00:10.581519,OnTime,10.29,1,0,5.0,18.54,4.802939310833334,False,1.8017492711370262,0,10,False
DL00304,O00433,D036,V024,H08,2024-10-29 16:23:00,2024-10-30 06:42:08.707870,Failed,11.81,0,1,2.83,10.31,14.319085519444444,False,0.8729889923793396,16,10,False
DL00305,O00584,D028,V045,H06,2024-07-06 01:06:00,2024-07-06 04:24:49.446131,OnTime,27.25,0,0,3.81,15.04,3.313735036388889,False,0.5519266055045872,1,7,False
DL00306,O01168,D136,V099,H07,2024-12-15 22:14:00,2024-12-16 09:57:18.304523,Delayed,34.53,4,1,2.96,19.47,11.721751256388888,False,0.5638575152041703,22,12,True
DL00307,O00699,D089,V021,H03,2024-09-22 15:57:00,2024-09-23 01:06:05.325869,OnTime,11.84,1,0,3.9,12.44,9.151479408055556,False,1.0506756756756757,15,9,False
DL00308,O00495,D146,V046,H01,2024-01-16 01:13:00,2024-01-16 07:46:08.760014,OnTime,8.6,0,0,3.55,10.89,6.552433337222222,False,1.266279069767442,1,1,False
DL00309,O00783,D164,V089,H02,2024-06-28 23:56:00,2024-06-29 03:09:24.133659,OnTime,10.02,0,0,3.2,6.99,3.223370460833333,False,0.6976047904191617,23,6,False
DL00310,O00285,D149,V077,H08,2025-01-05 13:48:00,2025-01-05 21:27:35.577931,OnTime,9.55,2,0,4.67,12.27,7.659882758611111,False,1.2848167539267015,13,1,False
DL00311,O00797,D086,V077,H05,2025-03-23 04:36:00,2025-03-23 08:18:19.597633,OnTime,8.21,2,0,5.0,10.01,3.705443786944444,False,1.2192448233861144,4,3,False
DL00312,O00204,D142,V043,H03,2025-10-22 23:06:00,2025-10-23 17:41:31.231144,Failed,31.38,0,0,4.79,14.35,18.59200865111111,False,0.4572976418100701,23,10,False
DL00313,O00601,D136,V005,H08,2025-05-23 04:56:00,2025-05-23 11:22:17.637305,OnTime,17.43,2,0,3.9,12.77,6.438232584722222,False,0.7326448651749856,4,5,False
DL00314,O00499,D078,V092,H08,2024-06-11 07:00:00,2024-06-11 09:11:43.991103,OnTime,5.63,2,0,4.16,6.47,2.195553084166667,False,1.1492007104795736,7,6,False
DL00315,O01107,D082,V041,H04,2024-01-25 08:28:00,2024-01-26 02:41:51.339470,Delayed,37.41,2,0,4.22,17.73,18.230927630555556,False,0.47393744987971137,8,1,False
DL00316,O00081,D108,V095,H08,2025-04-17 15:01:00,2025-04-18 07:30:05.752336,Failed,7.85,1,0,4.11,9.08,16.484931204444443,False,1.156687898089172,15,4,False
DL00317,O00711,D105,V106,H06,2024-12-15 15:16:00,2024-12-15 16:55:42.081483,OnTime,13.76,1,0,4.67,13.99,1.6616893008333333,False,1.0167151162790697,15,12,False
DL00318,O00281,D054,V041,H03,2024-12-03 07:14:00,2024-12-03 09:03:19.830677,OnTime,26.53,3,0,4.48,16.02,1.8221751880555555,False,0.6038447041085563,7,12,True
DL00319,O00937,D153,V103,H04,2024-04-24 08:08:00,2024-04-25 03:22:25.571685,Failed,1.2,0,0,2.72,10.96,19.24043657916667,False,9.133333333333335,8,4,False
DL00320,O01030,D059,V006,H08,2025-08-29 10:29:00,2025-08-29 14:24:55.246235,OnTime,5.12,1,0,5.0,10.77,3.932012843055556,False,2.103515625,10,8,False
DL00321,O00438,D119,V052,H03,2025-12-29 18:51:00,2025-12-29 22:33:53.325115,OnTime,8.71,3,0,4.26,14.34,3.7148125319444443,False,1.6463834672789894,18,12,True
DL00322,O01025,D023,V030,H04,2024-04-29 16:53:00,2024-04-30 08:03:31.403272,Delayed,11.02,1,0,5.0,13.23,15.175389797777779,False,1.2005444646098005,16,4,False
DL00323,O00666,D011,V107,H04,2025-08-26 20:36:00,2025-08-27 21:37:46.153565,OnTime,24.58,3,0,4.21,18.25,25.029487101388888,False,0.7424735557363711,20,8,True
DL00324,O00455,D042,V059,H07,2024-08-14 04:59:00,2024-08-14 10:11:51.273104,Failed,21.07,1,0,3.21,12.52,5.214242528888889,False,0.5942097769340294,4,8,False
DL00325,O00582,D108,V001,H08,2024-11-06 12:05:00,2024-11-06 11:51:52.065126,OnTime,14.87,0,0,5.0,14.0,-0.21887079833333334,True,0.941492938802959,12,11,False
DL00326,O00500,D137,V103,H07,2024-07-30 17:04:00,2024-07-31 05:16:59.302762,OnTime,17.24,0,0,4.02,17.18,12.216472989444444,False,0.9965197215777263,17,7,False
DL00327,O00418,D102,V023,H04,2025-11-07 07:55:00,2025-11-07 19:57:47.382670,OnTime,9.17,0,0,4.78,9.88,12.04649518611111,False,1.0774263904034898,7,11,False
DL00328,O00060,D009,V072,H02,2024-05-10 18:12:00,2024-05-10 23:00:20.975877,OnTime,4.02,1,0,3.26,8.95,4.8058266325000005,False,2.22636815920398,18,5,False
DL00329,O00805,D100,V047,H08,2025-10-01 20:47:00,2025-10-01 23:37:09.410468,OnTime,1.62,0,0,4.03,11.74,2.835947352222222,False,7.246913580246913,20,10,False
DL00330,O00246,D049,V026,H04,2024-12-14 03:40:00,2024-12-14 21:45:40.052829,Failed,15.83,1,0,2.59,16.95,18.094459119166668,False,1.0707517372078332,3,12,False
DL00331,O01059,D005,V036,H07,2025-11-23 22:50:00,2025-11-24 01:57:10.991964,OnTime,12.94,2,0,3.72,15.48,3.11971999,False,1.1962905718701702,22,11,False
DL00332,O00949,D121,V088,H06,2025-04-15 19:23:00,2025-04-16 22:34:29.222918,Delayed,5.96,1,0,3.42,9.99,27.191450810555555,False,1.6761744966442953,19,4,False
DL00333,O00930,D119,V063,H06,2025-08-20 08:58:00,2025-08-20 16:13:50.998376,Delayed,21.85,0,0,1.76,16.51,7.264166215555555,False,0.7556064073226545,8,8,False
DL00334,O00925,D018,V093,H03,2024-11-15 22:49:00,2024-11-16 17:18:41.963453,Failed,17.65,0,1,3.01,12.27,18.494989848055557,False,0.6951841359773372,22,11,False
DL00335,O00347,D082,V069,H05,2025-09-01 08:39:00,2025-09-01 19:54:32.954454,OnTime,12.56,0,0,4.4,15.64,11.259154015,False,1.2452229299363058,8,9,False
DL00336,O00891,D076,V071,H03,2025-02-21 18:25:00,,OnTime,6.82,1,0,3.73,6.0,,False,0.8797653958944281,18,2,False
DL00337,O00659,D116,V100,H06,2024-11-14 19:53:00,2024-11-15 05:59:09.777871,OnTime,23.37,1,0,4.48,14.95,10.102716075277778,False,0.639709028669234,19,11,False
DL00338,O00331,D085,V053,H05,2024-02-23 09:42:00,2024-02-23 14:36:51.779770,OnTime,12.27,2,0,4.32,14.93,4.9143832694444445,False,1.2167889160554197,9,2,False
DL00339,O00593,D073,V111,H04,2025-06-22 11:57:00,2025-06-22 16:52:49.829827,Delayed,4.33,0,0,1.57,12.76,4.930508285277778,False,2.946882217090069,11,6,False
DL00340,O00435,D086,V024,H05,2024-09-19 13:43:00,2024-09-19 14:58:25.664734,OnTime,22.6,0,0,3.8,20.75,1.2571290927777778,False,0.9181415929203539,13,9,False
DL00341,O01203,D050,V037,H07,2024-11-13 21:57:00,2024-11-14 21:39:10.558162,OnTime,2.78,0,0,3.72,12.39,23.70293282277778,False,4.456834532374101,21,11,False
DL00342,O00123,D028,V090,H08,2024-07-14 07:47:00,2024-07-15 04:17:08.927278,Failed,6.8,0,0,2.47,8.94,20.502479799444444,False,1.3147058823529412,7,7,False
DL00343,O00505,D015,V012,H04,2025-03-29 21:38:00,2025-03-30 10:54:47.382876,OnTime,34.31,1,0,2.98,15.09,13.279828576666668,False,0.4398134654619644,21,3,False
DL00344,O00238,D164,V081,H02,2024-08-28 12:22:00,2024-08-28 15:44:24.161498,OnTime,11.63,0,0,5.0,11.55,3.3733781938888887,False,0.9931212381771282,12,8,False
DL00345,O01175,D036,V007,H06,2024-11-04 13:11:00,,OnTime,8.75,1,0,4.22,2.72,,False,0.3108571428571429,13,11,False
DL00346,O00614,D097,V060,H03,2025-02-06 00:08:00,2025-02-05 23:06:08.578620,OnTime,15.26,1,0,3.93,14.52,-1.0309503833333333,True,0.9515072083879423,0,2,False
DL00347,O00343,D026,V030,H03,2024-12-09 02:01:00,2024-12-09 11:31:00.186861,Delayed,15.62,0,1,3.94,18.0,9.500051905833335,False,1.1523687580025608,2,12,False
DL00348,O00754,D098,V062,H01,2024-10-07 23:24:00,2024-10-08 16:07:55.556410,Delayed,2.21,4,0,2.89,13.34,16.732099002777776,False,6.036199095022624,23,10,True
DL00349,O00231,D016,V042,H07,2024-12-16 02:23:00,2024-12-16 09:57:31.805029,Delayed,15.82,0,0,2.75,11.11,7.5755013969444445,False,0.7022756005056889,2,12,False
DL00350,O01209,D019,V017,H06,2025-06-14 03:56:00,2025-06-14 09:51:38.918546,Failed,13.23,1,0,3.05,11.77,5.927477373888889,False,0.8896447467876039,3,6,False
DL00351,O00069,D142,V050,H07,2024-05-19 21:58:00,2024-05-20 09:27:10.018280,OnTime,33.129999999999995,0,0,4.53,22.56,11.486116188888888,False,0.6809538182915786,21,5,False
DL00352,O00989,D133,V112,H05,2024-03-08 14:47:00,2024-03-09 06:10:35.262310,Failed,9.57,0,0,2.25,15.47,15.393128419444444,False,1.6165099268547545,14,3,False
DL00353,O00159,D018,V014,H03,2024-09-14 23:08:00,2024-09-15 09:25:14.900209,OnTime,4.49,0,0,3.9,6.4,10.287472280277777,False,1.4253897550111359,23,9,False
DL00354,O00776,D014,V034,H04,2025-03-03 01:09:00,2025-03-03 05:31:01.221882,OnTime,10.43,0,0,4.54,9.64,4.3670060783333335,False,0.9242569511025888,1,3,False
DL00355,O00561,D162,V106,H07,2025-06-02 10:12:00,2025-06-02 18:34:59.818071,Delayed,7.43,1,0,3.96,12.85,8.3832827975,False,1.7294751009421265,10,6,False
DL00356,O01181,D031,V118,H04,2024-02-24 01:34:00,2024-02-24 05:12:32.309441,OnTime,13.12,0,0,4.84,6.12,3.6423081780555555,False,0.46646341463414637,1,2,False
DL00357,O00235,D134,V030,H08,2025-12-22 12:39:00,2025-12-23 01:10:03.126008,Delayed,14.75,1,0,3.27,7.91,12.517535002222221,False,0.536271186440678,12,12,False
DL00358,O00497,D022,V005,H02,2025-11-22 01:45:00,2025-11-23 02:04:47.304047,Delayed,19.28,1,0,3.57,14.5,24.32980667972222,False,0.7520746887966805,1,11,False
DL00359,O00654,D068,V057,H01,2025-06-18 22:44:00,2025-06-20 08:19:56.137076,Delayed,18.71,1,1,2.94,15.84,33.598926965555556,False,0.8466060929983965,22,6,False
DL00360,O00595,D100,V062,H02,2024-03-05 07:09:00,2024-03-06 01:44:19.453287,Delayed,12.5,1,0,2.59,21.14,18.588737024166665,False,1.6912,7,3,False
DL00361,O00377,D007,V051,H07,2024-07-22 23:59:00,2024-07-23 12:06:00.358864,OnTime,25.24,0,0,4.4,13.28,12.116766351111112,False,0.526148969889065,23,7,False
DL00362,O00460,D156,V012,H04,2024-12-09 18:44:00,2024-12-09 19:57:19.363281,OnTime,6.09,0,0,3.51,8.56,1.2220453558333333,False,1.4055829228243022,18,12,False
DL00363,O00710,D069,V090,H07,2025-02-17 14:58:00,2025-02-17 20:44:29.402310,OnTime,19.08,1,0,5.0,17.76,5.774833975,False,0.9308176100628932,14,2,False
DL00364,O00277,D056,V014,H04,2024-01-14 01:45:00,2024-01-14 08:12:31.903105,OnTime,23.79,1,0,3.98,11.43,6.4588619736111115,False,0.48045397225725095,1,1,False
DL00365,O00861,D064,V012,H01,2025-09-05 09:13:00,2025-09-05 09:38:01.068912,OnTime,10.33,0,0,4.19,9.22,0.41696358666666666,False,0.8925459825750243,9,9,False
DL00366,O00910,D146,V095,H06,2025-07-24 04:05:00,2025-07-24 11:38:55.420285,OnTime,17.03,0,0,3.63,18.63,7.565394523611111,False,1.0939518496770404,4,7,False
DL00367,O00575,D128,V106,H02,2025-08-15 07:04:00,2025-08-15 20:10:40.282041,Delayed,3.02,0,0,2.94,16.73,13.111189455833333,False,5.539735099337748,7,8,False
DL00368,O00474,D147,V067,H01,2025-03-22 20:07:00,2025-03-22 19:20:56.392732,OnTime,35.4,2,0,3.94,18.88,-0.7676686855555556,True,0.5333333333333333,20,3,False
DL00369,O00366,D011,V044,H05,2024-02-12 22:37:00,2024-02-14 06:15:16.530828,Delayed,13.48,0,0,1.44,12.48,31.63792523,False,0.9258160237388724,22,2,False
DL00370,O00902,D131,V021,H05,2024-09-22 21:11:00,2024-09-23 05:17:24.341218,Delayed,1.87,3,0,1.24,10.71,8.106761449444445,False,5.7272727272727275,21,9,True
DL00371,O01079,D158,V069,H03,2024-03-31 08:45:00,2024-04-01 08:18:08.744449,OnTime,17.43,0,0,3.57,10.98,23.552429013611114,False,0.629948364888124,8,3,False
DL00372,O00300,D087,V090,H02,2024-04-02 01:57:00,2024-04-02 04:31:19.626971,OnTime,6.81,0,0,4.87,8.41,2.5721186030555554,False,1.234948604992658,1,4,False
DL00373,O00282,D058,V081,H05,2024-01-20 06:39:00,2024-01-20 23:38:53.202677,Delayed,11.36,0,1,,23.6,16.99811185472222,False,2.0774647887323945,6,1,False
DL00374,O00841,D090,V061,H01,2025-09-26 21:47:00,2025-09-27 05:08:21.607477,OnTime,23.47,5,0,3.73,14.32,7.356002076944445,False,0.610140605027695,21,9,True
DL00375,O00466,D102,V021,H05,2024-01-07 05:49:00,2024-01-07 11:01:08.925355,OnTime,22.12,1,0,4.22,17.86,5.202479265277778,False,0.8074141048824592,5,1,False
DL00376,O01104,D090,V114,H04,2024-09-21 17:50:00,2024-09-22 04:54:45.274892,OnTime,6.72,0,0,4.51,5.92,11.079243025555556,False,0.8809523809523809,17,9,False
DL00377,O00510,D075,V113,H07,2024-11-23 00:12:00,2024-11-23 15:31:47.790489,Failed,5.45,4,0,2.23,10.45,15.3299418025,False,1.9174311926605503,0,11,True
DL00378,O00070,D111,V037,H02,2025-05-13 23:09:00,2025-05-14 15:42:14.054302,Failed,7.92,0,0,2.14,7.93,16.55390397277778,False,1.0012626262626263,23,5,False
DL00379,O01127,D018,V020,H02,2024-03-17 03:56:00,,OnTime,17.4,1,0,3.6,14.92,,False,0.8574712643678162,3,3,False
DL00380,O00120,D130,V106,H01,2024-06-16 04:55:00,2024-06-16 10:04:33.075437,OnTime,39.900000000000006,2,0,3.71,19.33,5.159187621388889,False,0.4844611528822054,4,6,False
DL00381,O00488,D015,V005,H05,2025-08-29 19:57:00,2025-08-30 01:45:13.017030,OnTime,11.24,0,0,5.0,10.97,5.803615841666667,False,0.9759786476868327,19,8,False
DL00382,O00141,D163,V021,H02,2024-12-05 21:45:00,2024-12-05 20:24:16.997321,OnTime,7.31,0,0,4.39,11.68,-1.3452785219444445,True,1.59781121751026,21,12,False
DL00383,O00846,D057,V017,H08,2025-07-27 23:24:00,2025-07-28 06:19:36.333860,Delayed,9.53,1,1,2.92,9.76,6.926759405555555,False,1.0241343126967473,23,7,False
DL00384,O00618,D017,V054,H05,2025-11-19 13:06:00,2025-11-20 14:27:52.039382,Failed,14.52,4,0,2.82,10.94,25.364455383888888,False,0.7534435261707989,13,11,True
DL00385,O00617,D123,V086,H08,2024-03-30 09:37:00,2024-03-30 08:15:11.016084,OnTime,17.51,1,0,4.44,14.04,-1.3636066433333334,True,0.8018275271273557,9,3,False
DL00386,O00135,D144,V002,H05,2025-04-25 03:12:00,2025-04-26 22:39:24.905513,Failed,1.21,1,0,3.35,13.97,43.456918198055554,False,11.545454545454547,3,4,False
DL00387,O00274,D016,V017,H01,2025-10-03 21:33:00,2025-10-05 15:40:35.899437,Failed,11.96,0,0,2.85,11.86,42.1266387325,False,0.991638795986622,21,10,False
DL00388,O00886,D088,V086,H05,2024-12-11 11:37:00,2024-12-11 14:15:40.274228,OnTime,10.71,1,0,4.64,9.36,2.644520618888889,False,0.8739495798319327,11,12,False
DL00389,O00649,D054,V065,H01,2025-03-02 03:12:00,2025-03-02 07:50:19.231032,OnTime,12.41,1,0,4.57,12.55,4.6386752866666665,False,1.0112812248186946,3,3,False
DL00390,O01242,D013,V052,H02,2025-09-08 23:34:00,2025-09-08 22:52:36.699661,OnTime,12.86,0,0,4.75,11.06,-0.6898056497222222,True,0.8600311041990669,23,9,False
DL00391,O00242,D119,V060,H06,2024-11-05 05:50:00,2024-11-05 08:19:49.718245,OnTime,20.65,0,0,3.63,15.9,2.4971439569444445,False,0.7699757869249395,5,11,False
DL00392,O00832,D063,V021,H04,2024-06-06 15:50:00,2024-06-07 05:31:03.475456,Delayed,4.77,1,1,1.15,12.67,13.684298737777778,False,2.656184486373166,15,6,False
DL00393,O01128,D108,V060,H04,2024-03-12 19:57:00,2024-03-13 03:36:11.659720,Failed,13.97,1,0,3.11,5.79,7.653238811111111,False,0.41445955619183966,19,3,False
DL00394,O00718,D145,V079,H02,2025-02-27 04:58:00,2025-02-27 07:05:30.365586,OnTime,15.43,0,0,4.14,8.78,2.1251015516666665,False,0.5690213869086196,4,2,False
DL00395,O00219,D012,V072,H06,2024-05-30 02:33:00,2024-05-30 04:15:54.426350,OnTime,10.75,0,0,4.29,6.99,1.7151184305555556,False,0.650232558139535,2,5,False
DL00396,O01093,D105,V063,H06,2024-10-30 00:23:00,2024-10-30 09:36:43.398508,OnTime,14.79,2,0,4.55,21.09,9.228721807777777,False,1.4259634888438135,0,10,False
DL00397,O01199,D125,V049,H04,2024-03-10 16:57:00,2024-03-10 19:12:57.054704,Delayed,10.5,2,0,4.61,9.36,2.2658485288888888,False,0.8914285714285713,16,3,False
DL00398,O00671,D106,V099,H05,2025-01-24 17:36:00,2025-01-24 23:28:38.031355,Delayed,1.2,1,0,3.08,9.73,5.877230931944444,False,8.108333333333334,17,1,False
DL00399,O00966,D129,V107,H08,2025-04-17 00:14:00,2025-04-17 16:46:22.816860,Delayed,5.64,1,0,2.38,12.78,16.53967135,False,2.265957446808511,0,4,False
DL00400,O00867,D165,V037,H06,2024-02-01 22:23:00,2024-02-02 20:40:14.586855,Failed,25.59,2,0,2.48,16.84,22.2873852375,False,0.6580695584212582,22,2,False
DL00401,O00870,D067,V009,H08,2024-10-27 15:49:00,2024-10-28 00:42:45.072317,OnTime,10.23,0,0,4.47,6.79,8.895853421388889,False,0.6637341153470185,15,10,False
DL00402,O00539,D037,V005,H03,2024-12-04 02:08:00,2024-12-04 04:09:15.722168,OnTime,10.83,0,0,5.0,9.69,2.0210339355555558,False,0.894736842105263,2,12,False
DL00403,O00044,D131,V092,H07,2025-11-02 10:07:00,2025-11-02 12:43:42.885570,OnTime,11.6,1,0,4.58,13.74,2.6119126583333334,False,1.1844827586206896,10,11,False
DL00404,O00502,D049,V025,H02,2024-04-03 03:48:00,2024-04-03 04:25:17.871676,OnTime,7.84,0,0,3.14,11.38,0.6216310211111111,False,1.451530612244898,3,4,False
DL00405,O00684,D052,V116,H01,2024-11-24 16:21:00,2024-11-25 13:22:50.972127,OnTime,12.83,0,0,,16.99,21.030825590833334,False,1.324240062353858,16,11,False
DL00406,O00720,D126,V006,H01,2024-08-29 21:02:00,2024-08-29 20:33:10.585204,OnTime,29.85,1,0,5.0,15.78,-0.4803929988888889,True,0.528643216080402,21,8,False
DL00407,O00598,D010,V068,H06,2025-10-29 01:00:00,2025-10-29 22:58:05.130431,OnTime,6.92,0,0,4.04,10.86,21.96809178638889,False,1.569364161849711,1,10,False
DL00408,O01019,D071,V057,H08,2024-04-16 01:49:00,2024-04-16 04:58:04.426005,OnTime,8.49,0,0,3.3,8.4,3.151229445833333,False,0.9893992932862191,1,4,False
DL00409,O00348,D047,V094,H04,2025-03-17 00:31:00,2025-03-16 22:30:00.000000,OnTime,8.1,0,0,2.89,10.1,-2.0166666666666666,True,1.2469135802469136,0,3,False
DL00410,O00249,D042,V004,H05,2024-11-07 21:14:00,2024-11-08 03:32:06.075323,Delayed,5.13,3,0,4.44,9.64,6.301687589722222,False,1.879142300194932,21,11,True
DL00411,O00108,D122,V065,H01,2024-11-30 15:03:00,2024-11-30 22:46:22.839111,OnTime,11.22,0,0,4.68,5.75,7.723010864166667,False,0.5124777183600713,15,11,False
DL00412,O00156,D025,V114,H02,2024-04-24 08:07:00,2024-04-24 13:40:54.128195,OnTime,8.68,0,0,4.63,8.76,5.565035609722223,False,1.0092165898617511,8,4,False
DL00413,O01077,D046,V035,H01,2024-08-30 00:32:00,2024-08-30 11:34:46.079286,Failed,6.34,1,0,4.22,10.75,11.046133135,False,1.6955835962145112,0,8,False
DL00414,O00704,D002,V083,H02,2024-03-12 18:01:00,2024-03-12 20:55:25.078529,OnTime,8.47,1,0,5.0,14.75,2.9069662580555558,False,1.741440377804014,18,3,False
DL00415,O01145,D116,V031,H03,2024-02-22 02:27:00,2024-02-23 02:36:12.176009,OnTime,13.31,0,0,4.23,10.05,24.153382224722222,False,0.7550713749060857,2,2,False
DL00416,O00293,D067,V059,H04,2025-04-09 18:24:00,2025-04-10 00:16:42.565598,OnTime,4.61,1,0,4.01,10.53,5.878490443888889,False,2.284164859002169,18,4,False
DL00417,O00615,D054,V085,H04,2025-02-08 21:37:00,2025-02-08 23:17:10.791004,OnTime,13.05,0,0,4.08,18.58,1.6696641677777777,False,1.4237547892720304,21,2,False
DL00418,O00075,D167,V019,H06,2024-11-02 06:29:00,2024-11-02 08:58:56.396803,OnTime,4.73,1,0,5.0,10.5,2.4989991119444444,False,2.219873150105708,6,11,False
DL00419,O00782,D043,V109,H06,2024-04-17 03:24:00,2024-04-17 05:51:51.721133,OnTime,12.37,0,0,5.0,12.37,2.4643669813888884,False,1.0,3,4,False
DL00420,O00412,D093,V078,H05,2024-10-08 14:08:00,2024-10-08 18:14:08.619955,OnTime,10.0,0,0,4.12,9.3,4.102394431944444,False,0.93,14,10,False
DL00421,O00286,D026,V039,H02,2025-07-05 22:02:00,2025-07-06 03:09:23.122074,OnTime,17.73,1,0,4.49,8.92,5.123089465,False,0.503102086858432,22,7,False
DL00422,O01178,D135,V066,H01,2024-01-13 23:04:00,2024-01-13 23:29:03.604429,OnTime,14.18,0,0,4.88,10.37,0.41766789694444445,False,0.731311706629055,23,1,False
DL00423,O01245,D113,V110,H05,2025-10-05 16:04:00,2025-10-05 14:27:00.000000,OnTime,22.08,1,0,4.11,10.84,-1.6166666666666667,True,0.49094202898550726,16,10,False
DL00424,O00503,D061,V007,H08,2024-08-18 00:53:00,2024-08-18 03:41:51.773806,OnTime,8.14,1,0,5.0,14.49,2.8143816127777774,False,1.78009828009828,0,8,False
DL00425,O00564,D070,V090,H04,2024-09-03 00:37:00,2024-09-03 11:49:53.800069,OnTime,13.09,1,0,4.82,4.86,11.21494446361111,False,0.37127578304048897,0,9,False
DL00426,O00814,D150,V053,H05,2025-03-26 04:54:00,2025-03-26 14:37:28.110426,OnTime,12.88,1,0,4.57,19.14,9.724475118333332,False,1.486024844720497,4,3,False
DL00427,O00414,D165,V058,H07,2025-04-05 22:47:00,2025-04-06 01:32:54.763589,OnTime,9.53,0,0,3.92,9.98,2.7652121080555556,False,1.0472193074501575,22,4,False
DL00428,O00496,D109,V073,H07,2024-06-17 16:14:00,2024-06-17 19:20:06.689019,OnTime,10.72,0,0,4.32,7.53,3.101858060833333,False,0.7024253731343283,16,6,False
DL00429,O00738,D030,V021,H07,2024-11-28 07:27:00,2024-11-28 18:58:36.387688,Delayed,41.94,3,1,2.92,21.55,11.526774357777779,False,0.5138292799237005,7,11,True
DL00430,O00779,D025,V065,H01,2025-07-25 14:03:00,2025-07-26 11:55:38.678980,OnTime,12.92,0,0,5.0,11.78,21.877410827777776,False,0.9117647058823529,14,7,False
DL00431,O00737,D164,V082,H01,2024-03-14 04:04:00,2024-03-14 04:29:01.839885,OnTime,10.56,1,0,4.7,16.33,0.41717774583333334,False,1.546401515151515,4,3,False
DL00432,O00658,D119,V011,H05,2025-07-24 13:29:00,2025-07-25 06:07:11.345733,Failed,14.42,0,0,4.06,19.62,16.636484925833333,False,1.360610263522885,13,7,False
DL00433,O00148,D133,V056,H01,2025-04-03 23:41:00,2025-04-03 23:45:53.664975,OnTime,14.34,2,0,2.92,12.9,0.08157360416666667,False,0.8995815899581591,23,4,False
DL00434,O00395,D031,V063,H04,2024-09-28 10:53:00,2024-09-28 18:08:55.461530,Delayed,16.69,0,1,3.34,16.51,7.265405980555555,False,0.9892150988615938,10,9,False
DL00435,O00198,D129,V087,H08,2024-09-13 18:46:00,2024-09-13 22:25:00.821660,OnTime,10.63,0,0,5.0,4.82,3.650228238888889,False,0.45343367826904984,18,9,False
DL00436,O01063,D034,V076,H04,2024-07-27 22:20:00,2024-07-28 11:09:31.719472,OnTime,9.89,0,0,4.0,12.8,12.825477631111111,False,1.294236602628918,22,7,False
DL00437,O01223,D167,V120,H05,2025-01-11 00:36:00,2025-01-11 12:06:30.146218,OnTime,13.43,0,0,4.8,11.05,11.508373949444445,False,0.8227848101265823,0,1,False
DL00438,O00992,D083,V078,H04,2024-03-08 16:52:00,2024-03-09 09:52:27.867914,Failed,27.82,1,0,3.12,15.69,17.00774108722222,False,0.5639827462257369,16,3,False
DL00439,O00983,D117,V026,H07,2024-08-20 00:58:00,2024-08-20 12:12:47.434727,Delayed,13.81,1,1,3.68,19.27,11.246509646388889,False,1.395365677045619,0,8,False
DL00440,O00758,D028,V046,H03,2024-02-26 13:10:00,2024-02-26 22:13:07.503199,Delayed,10.74,4,0,3.54,9.77,9.052084221944444,False,0.9096834264432029,13,2,True
DL00441,O00014,D141,V068,H01,2024-08-25 12:01:00,2024-08-25 15:01:44.356021,OnTime,8.82,0,0,4.7,7.36,3.0123211169444444,False,0.8344671201814059,12,8,False
DL00442,O01090,D150,V099,H02,2025-09-11 20:27:00,2025-09-12 18:27:20.507484,OnTime,8.63,1,0,4.98,6.69,22.005696523333334,False,0.7752027809965237,20,9,False
DL00443,O01170,D070,V097,H06,2024-01-01 08:44:00,2024-01-01 16:11:11.563209,OnTime,3.65,0,0,3.34,12.85,7.4532120025,False,3.5205479452054793,8,1,False
DL00444,O01221,D017,V109,H05,2024-04-13 09:44:00,2024-04-14 02:35:05.556300,Failed,11.43,0,0,3.0,9.78,16.851543416666665,False,0.8556430446194225,9,4,False
DL00445,O00055,D074,V008,H03,2025-05-31 02:19:00,2025-05-31 06:24:33.541055,Delayed,37.02,0,0,3.55,21.88,4.092650293055556,False,0.5910318746623446,2,5,False
DL00446,O00903,D002,V069,H07,2025-10-21 01:25:00,2025-10-21 07:22:35.310698,Delayed,8.25,1,0,2.26,10.76,5.959808527222222,False,1.3042424242424242,1,10,False
DL00447,O00812,D070,V043,H01,2025-04-12 19:06:00,2025-04-13 16:08:07.919948,OnTime,9.36,1,0,4.55,9.47,21.035533318888888,False,1.011752136752137,19,4,False
DL00448,O01033,D101,V108,H03,2024-08-30 13:56:00,2024-08-30 13:47:00.000000,OnTime,11.14,0,0,4.65,14.25,-0.15,True,1.279174147217235,13,8,False
